perm_id,balanced_acc
348,0.3463939375904091
349,0.3231908089993114
350,0.2976718200435796
351,0.3318256861578849
352,0.30868921905773333
353,0.34352754165460875
354,0.3434422900003167
355,0.3174262866246611
356,0.3176622532691844
357,0.3343597906008823
358,0.31879383063180633
359,0.36142583959044516
360,0.32804113356321324
361,0.3350794086297701
362,0.3477154137671851
363,0.3531704180987484
364,0.3395836832754847
365,0.33030482879336803
366,0.3037434254423536
367,0.3381429253751958
368,0.33212424645241584
369,0.35570758768904703
370,0.3444702823765639
371,0.31104291105048176
372,0.36497831031287215
373,0.3269150378766165
374,0.335704377087844
375,0.2895159921700285
376,0.32144743400697134
377,0.37350201980804937
378,0.35024946693336717
379,0.3303534373700975
380,0.3211163101915754
381,0.31378725677546415
382,0.3608835388006998
383,0.32854236677932963
384,0.31763111424138035
385,0.330728145336052
386,0.338685342487443
387,0.35303673270922575
388,0.31032808566338066
389,0.31435803305380927
390,0.2949567772790597
391,0.3489021517210265
392,0.306224164864809
393,0.30361051643010306
394,0.3709298403512505
395,0.36120027094549484
396,0.31187863481201294
397,0.3072438313833749
398,0.3489304870744379
399,0.3235458050356459
400,0.3711670697325523
401,0.31373328373489784
402,0.2753883488377814
403,0.3627125705595159
404,0.3374952837029083
405,0.3075626075389707
406,0.30919748845182793
407,0.3195706059010208
408,0.36163968673788993
409,0.34133983747140795
410,0.32880809065375427
411,0.33966082187759794
412,0.3706512667969747
413,0.27888373796993493
414,0.3159915665583305
415,0.3168742827857506
416,0.34853955350870425
417,0.29892755064766124
418,0.34722339064938906
419,0.32229771703125465
420,0.33687401160262037
421,0.3384798213523302
422,0.33112095351056003
423,0.3394945549933831
424,0.3322381755993554
425,0.3654258008975468
426,0.3239466378160757
427,0.3389793183973683
428,0.3219361847555808
429,0.3234827954110516
430,0.35715861008760663
431,0.32854244333255606
432,0.34726396915419616
433,0.31462581173894966
434,0.35237829207858173
435,0.3411703550136416
436,0.32377347923263733
437,0.3647625242151352
438,0.321671270805121
439,0.37054092748439954
440,0.33959045740550176
441,0.3144795307011797
442,0.34528281870395505
443,0.345788764299481
444,0.3539056863147792
445,0.3217425247458728
446,0.3690253953599069
447,0.3266240891534787
448,0.3170485909592781
449,0.33585021573518375
450,0.3474837834311927
451,0.3536852836211843
452,0.33218719530074964
453,0.32078252415767466
454,0.3609728745475851
455,0.3233577627400023
456,0.36084390210207806
457,0.3120001716453304
458,0.35051085423756934
459,0.35720714799565456
460,0.3293011420220586
461,0.3141675614651036
462,0.3337990922966243
463,0.36805712165931254
464,0.3229991937644471
465,0.3250400273878144
466,0.3630280801728204
467,0.31111484241277687
468,0.29221555756592393
469,0.31752848141119916
470,0.32893099320766866
471,0.3426893286218509
472,0.3465091860734449
473,0.32905676053051336
474,0.3273148809488855
475,0.320029970564658
476,0.35980429033691086
477,0.37484112894315
478,0.32141306126579694
479,0.3555297188676408
480,0.34851487241160195
481,0.3680118712935586
482,0.3324717877989801
483,0.35591657938215865
484,0.355929247607178
485,0.33461927388405927
486,0.3120129683588738
487,0.31317992203528766
488,0.3541151496666642
489,0.34120702255330415
490,0.3124620690294187
491,0.3120661052509709
492,0.32583124681315007
493,0.3764936495892863
494,0.3263358118176045
495,0.32882105230963976
496,0.35598581794555384
497,0.3371809274670975
498,0.33270981610501893
499,0.3534843450743969
500,0.35270911824014695
501,0.3244218265489641
502,0.3728617980828248
503,0.32486183607307423
504,0.3581021600023354
505,0.29854172443090154
506,0.3490586446454854
507,0.3154861843812748
508,0.3567985548402658
509,0.3891521317352625
