sightline_idx,wavelet_l2_norm,raw_l2_norm
633,1.9090837198995352,1.6221604307144069
634,1.7444668551277063,0.1941262226768111
635,2.0973838679011756,0.9843175056036054
636,1.9718602902291003,2.1455495696936766
637,1.0654824347285725,1.93755748404211
638,1.4516256963740317,0.7282315872337545
639,1.6250250805524582,1.9551025575301717
640,2.1870825169886583,2.4897537291406957
641,1.4521828155776126,0.9398587468092445
642,0.8689946897608158,1.1842971113849567
643,0.671330654486359,1.7300262077836488
644,2.238397722570386,1.2180300288731534
645,2.6670692388571866,2.877311747783428
646,1.9999687639024661,1.3790790679916196
647,1.737236427299556,2.4193947400986655
648,3.0269470040473294,0.316148600677987
649,1.3902280913434828,0.7069239027366395
650,2.1669295574240963,0.9949794393786279
651,1.6325444737557464,0.6811450524082204
652,2.6077830793168437,2.291749173691622
653,0.3101017454650549,0.4901463509046255
654,2.561294464112814,2.485282073134017
655,0.28557866729994325,0.4163785200304388
656,2.291765922322425,2.611934781727643
657,1.4191837656328115,0.8076407561840969
658,1.6682349682466424,0.7226377727599297
659,2.0810038861452975,2.0363751512513266
660,2.5929120400257033,1.42233900175827
661,2.1535541168291124,2.7833623032385324
662,2.6921681872731975,2.145950664799049
663,2.2659001700065318,1.9358290868502137
664,2.0751276933077523,1.020693786526312
665,0.6282099204697145,0.9431350241769254
666,2.0255063562940188,2.607578524372571
667,1.961622252176067,2.5033895584507557
668,1.3141869332882437,0.4031544791599066
669,2.5218257890758036,0.8737188068528577
670,2.65369970691356,1.7129608486591443
671,1.7361358300141865,0.19081479367099108
672,2.4587181538812315,1.9964441393471697
673,0.9185452340898371,0.13173292592901964
674,1.8653820095305393,0.527314178149646
675,2.6064634179130275,1.9556519644775279
676,1.3878030962696075,2.100877928429736
677,1.2106841450068673,1.8580730864137702
678,2.335451198668,2.4445175739499647
679,2.3553226706332415,2.6029880140720127
680,1.3980180170680407,1.1916177524646812
681,1.88493644067345,1.144158343421062
682,2.3818851575571838,1.6617656008367194
683,2.8382840138868866,2.682793460331317
684,2.446087192104816,2.4957647374216316
685,2.1467294160100088,1.9575246405812035
686,2.436782679950722,2.2250184140483
687,1.8461687619786875,2.147252698365692
688,1.2072080554791165,0.7467338744209352
689,2.3733293651851213,2.9196363950638635
690,2.549692904587628,2.4969867025582064
691,1.5922093857458435,0.6672264819289286
692,2.688305117594255,2.684459178666166
693,0.8401556454496821,0.7514878107195878
694,1.4396384688176833,1.8259147104879465
695,2.317759233118031,2.4190269562981714
696,1.8948585890039784,1.528902644989066
697,3.5517077687693774,1.1113447668701326
698,2.677367054331811,1.3000081459773472
699,0.6893211764796658,0.30078595986725765
700,1.6206210736051616,1.9313044108049529
701,2.9859778379382984,2.245059924416808
702,3.229451789809854,0.678090982391976
703,2.7281202897389054,2.812953679393094
704,2.4518853362808652,1.7629352831652296
705,3.407042913192873,2.2445764274179663
706,1.234995152255131,0.7141468093724129
707,2.627122068777581,1.112911930599383
708,2.4892018505565647,2.0382137065451156
709,2.2822640995812784,1.9608850145483756
710,1.7367414784663584,1.98752896723283
711,2.0621345932438775,0.780864308760661
712,2.2803250865230273,1.6035753313056196
