feedback_class,class_name,line_density_lines_per_angstrom,total_ew_angstrom,count,density
1,NoFeedback,1.5730746367178354,0.7828275415442694,292,0.017822265625
1,NoFeedback,1.5730746367178354,0.9256098981416236,224,0.013671875
1,NoFeedback,1.5730746367178354,1.094434774034195,159,0.00970458984375
1,NoFeedback,1.5730746367178354,1.2940521455314113,110,0.0067138671875
1,NoFeedback,1.5730746367178354,1.5300783519348669,57,0.00347900390625
1,NoFeedback,1.5730746367178354,1.8091541141862668,29,0.00177001953125
1,NoFeedback,1.5730746367178354,2.139131375029364,22,0.0013427734375
1,NoFeedback,1.5730746367178354,2.529294217531704,2,0.0001220703125
1,NoFeedback,1.5730746367178354,3.5360886000122487,2,0.0001220703125
1,NoFeedback,1.7454510868863495,0.10483912188245244,2,0.0001220703125
1,NoFeedback,1.7454510868863495,0.12396105626974341,12,0.000732421875
1,NoFeedback,1.7454510868863495,0.14657069990284274,29,0.00177001953125
1,NoFeedback,1.7454510868863495,0.17330418694772587,92,0.005615234375
1,NoFeedback,1.7454510868863495,0.20491367806472355,156,0.009521484375
1,NoFeedback,1.7454510868863495,0.24228852284266275,259,0.01580810546875
1,NoFeedback,1.7454510868863495,0.286480282115367,402,0.0245361328125
1,NoFeedback,1.7454510868863495,0.3387323141764973,501,0.03057861328125
1,NoFeedback,1.7454510868863495,0.4005147573163834,587,0.03582763671875
1,NoFeedback,1.7454510868863495,0.47356589293284373,566,0.0345458984375
1,NoFeedback,1.7454510868863495,0.5599410529887804,559,0.03411865234375
1,NoFeedback,1.7454510868863495,0.6620704478534867,533,0.03253173828125
1,NoFeedback,1.7454510868863495,0.7828275415442694,450,0.0274658203125
1,NoFeedback,1.7454510868863495,0.9256098981416236,370,0.0225830078125
1,NoFeedback,1.7454510868863495,1.094434774034195,232,0.01416015625
1,NoFeedback,1.7454510868863495,1.2940521455314113,129,0.00787353515625
1,NoFeedback,1.7454510868863495,1.5300783519348669,91,0.00555419921875
1,NoFeedback,1.7454510868863495,1.8091541141862668,44,0.002685546875
1,NoFeedback,1.7454510868863495,2.139131375029364,12,0.000732421875
1,NoFeedback,1.7454510868863495,2.529294217531704,7,0.00042724609375
1,NoFeedback,1.9367164313763021,0.12396105626974341,3,0.00018310546875
1,NoFeedback,1.9367164313763021,0.14657069990284274,13,0.00079345703125
1,NoFeedback,1.9367164313763021,0.17330418694772587,42,0.0025634765625
1,NoFeedback,1.9367164313763021,0.20491367806472355,107,0.00653076171875
1,NoFeedback,1.9367164313763021,0.24228852284266275,181,0.01104736328125
1,NoFeedback,1.9367164313763021,0.286480282115367,275,0.01678466796875
1,NoFeedback,1.9367164313763021,0.3387323141764973,360,0.02197265625
1,NoFeedback,1.9367164313763021,0.4005147573163834,431,0.02630615234375
1,NoFeedback,1.9367164313763021,0.47356589293284373,498,0.0303955078125
1,NoFeedback,1.9367164313763021,0.5599410529887804,545,0.03326416015625
