feedback_class,class_name,bin_line_density_lines_per_angstrom,bin_activity_ew_angstrom,count,density
2,StellarWind,10.22572414585834,0.2865540107215167,2,3.2173220619817095e-06
2,StellarWind,10.22572414585834,0.3012490783011969,1,1.6086610309908547e-06
2,StellarWind,10.22572414585834,0.3159441458808771,10,1.608661030990855e-05
2,StellarWind,10.22572414585834,0.3306392134605573,8,1.2869288247926838e-05
2,StellarWind,10.22572414585834,0.3453342810402375,4,6.434644123963419e-06
2,StellarWind,10.22572414585834,0.3600293486199177,3,4.825983092972564e-06
2,StellarWind,10.22572414585834,0.3747244161995979,5,8.043305154954275e-06
2,StellarWind,10.22572414585834,0.3894194837792781,10,1.608661030990855e-05
2,StellarWind,10.22572414585834,0.4041145513589583,5,8.043305154954275e-06
2,StellarWind,10.22572414585834,0.4188096189386385,8,1.2869288247926838e-05
2,StellarWind,10.22572414585834,0.4335046865183187,5,8.043305154954275e-06
2,StellarWind,10.22572414585834,0.4481997540979989,5,8.043305154954275e-06
2,StellarWind,10.22572414585834,0.4628948216776791,6,9.651966185945128e-06
2,StellarWind,10.22572414585834,0.4775898892573593,7,1.1260627216935984e-05
2,StellarWind,10.22572414585834,0.4922849568370395,6,9.651966185945128e-06
2,StellarWind,10.22572414585834,0.5069800244167197,7,1.1260627216935984e-05
2,StellarWind,10.22572414585834,0.5216750919963999,4,6.434644123963419e-06
2,StellarWind,10.22572414585834,0.5363701595760801,10,1.608661030990855e-05
2,StellarWind,10.22572414585834,0.5510652271557603,12,1.9303932371890257e-05
2,StellarWind,10.22572414585834,0.5657602947354405,11,1.76952713408994e-05
2,StellarWind,12.011876835091366,0.007347726707592954,9,1.4477949278917693e-05
2,StellarWind,12.011876835091366,0.3159441458808771,1,1.6086610309908547e-06
2,StellarWind,12.011876835091366,0.3453342810402375,4,6.434644123963419e-06
2,StellarWind,12.011876835091366,0.3600293486199177,3,4.825983092972564e-06
2,StellarWind,12.011876835091366,0.3747244161995979,5,8.043305154954275e-06
2,StellarWind,12.011876835091366,0.3894194837792781,6,9.651966185945128e-06
2,StellarWind,12.011876835091366,0.4041145513589583,8,1.2869288247926838e-05
2,StellarWind,12.011876835091366,0.4188096189386385,9,1.4477949278917693e-05
2,StellarWind,12.011876835091366,0.4335046865183187,7,1.1260627216935984e-05
2,StellarWind,12.011876835091366,0.4481997540979989,4,6.434644123963419e-06
2,StellarWind,12.011876835091366,0.4628948216776791,10,1.608661030990855e-05
2,StellarWind,12.011876835091366,0.4775898892573593,6,9.651966185945128e-06
2,StellarWind,12.011876835091366,0.4922849568370395,12,1.9303932371890257e-05
2,StellarWind,12.011876835091366,0.5069800244167197,11,1.76952713408994e-05
2,StellarWind,12.011876835091366,0.5216750919963999,8,1.2869288247926838e-05
2,StellarWind,12.011876835091366,0.5363701595760801,10,1.608661030990855e-05
2,StellarWind,12.011876835091366,0.5510652271557603,23,3.699920371278966e-05
2,StellarWind,12.011876835091366,0.5657602947354405,16,2.5738576495853676e-05
2,StellarWind,13.79802952432439,0.3453342810402375,1,1.6086610309908547e-06
2,StellarWind,13.79802952432439,0.3600293486199177,1,1.6086610309908547e-06
2,StellarWind,13.79802952432439,0.3894194837792781,3,4.825983092972564e-06
2,StellarWind,13.79802952432439,0.4041145513589583,1,1.6086610309908547e-06
2,StellarWind,13.79802952432439,0.4188096189386385,2,3.2173220619817095e-06
2,StellarWind,13.79802952432439,0.4335046865183187,5,8.043305154954275e-06
2,StellarWind,13.79802952432439,0.4481997540979989,4,6.434644123963419e-06
2,StellarWind,13.79802952432439,0.4628948216776791,5,8.043305154954275e-06
2,StellarWind,13.79802952432439,0.4775898892573593,6,9.651966185945128e-06
2,StellarWind,13.79802952432439,0.4922849568370395,6,9.651966185945128e-06
2,StellarWind,13.79802952432439,0.5069800244167197,7,1.1260627216935984e-05
2,StellarWind,13.79802952432439,0.5216750919963999,5,8.043305154954275e-06
2,StellarWind,13.79802952432439,0.5363701595760801,9,1.4477949278917693e-05
2,StellarWind,13.79802952432439,0.5510652271557603,17,2.734723752684453e-05
2,StellarWind,13.79802952432439,0.5657602947354405,14,2.2521254433871968e-05
2,StellarWind,15.584182213557414,0.007347726707592954,1,1.6086610309908547e-06
2,StellarWind,15.584182213557414,0.4188096189386385,2,3.2173220619817095e-06
2,StellarWind,15.584182213557414,0.4335046865183187,1,1.6086610309908547e-06
2,StellarWind,15.584182213557414,0.4481997540979989,2,3.2173220619817095e-06
2,StellarWind,15.584182213557414,0.4628948216776791,6,9.651966185945128e-06
2,StellarWind,15.584182213557414,0.4775898892573593,4,6.434644123963419e-06
2,StellarWind,15.584182213557414,0.4922849568370395,2,3.2173220619817095e-06
2,StellarWind,15.584182213557414,0.5069800244167197,5,8.043305154954275e-06
2,StellarWind,15.584182213557414,0.5216750919963999,9,1.4477949278917693e-05
2,StellarWind,15.584182213557414,0.5363701595760801,4,6.434644123963419e-06
2,StellarWind,15.584182213557414,0.5510652271557603,16,2.5738576495853676e-05
2,StellarWind,15.584182213557414,0.5657602947354405,15,2.412991546486282e-05
2,StellarWind,17.37033490279044,0.4041145513589583,1,1.6086610309908547e-06
2,StellarWind,17.37033490279044,0.4335046865183187,1,1.6086610309908547e-06
2,StellarWind,17.37033490279044,0.4481997540979989,1,1.6086610309908547e-06
2,StellarWind,17.37033490279044,0.4628948216776791,1,1.6086610309908547e-06
2,StellarWind,17.37033490279044,0.4922849568370395,3,4.825983092972564e-06
2,StellarWind,17.37033490279044,0.5069800244167197,4,6.434644123963419e-06
2,StellarWind,17.37033490279044,0.5216750919963999,5,8.043305154954275e-06
2,StellarWind,17.37033490279044,0.5363701595760801,11,1.76952713408994e-05
2,StellarWind,17.37033490279044,0.5510652271557603,14,2.2521254433871968e-05
2,StellarWind,17.37033490279044,0.5657602947354405,12,1.9303932371890257e-05
2,StellarWind,19.156487592023463,0.4628948216776791,1,1.6086610309908547e-06
2,StellarWind,19.156487592023463,0.4775898892573593,1,1.6086610309908547e-06
2,StellarWind,19.156487592023463,0.4922849568370395,1,1.6086610309908547e-06
2,StellarWind,19.156487592023463,0.5069800244167197,9,1.4477949278917693e-05
2,StellarWind,19.156487592023463,0.5216750919963999,6,9.651966185945128e-06
2,StellarWind,19.156487592023463,0.5363701595760801,4,6.434644123963419e-06
2,StellarWind,19.156487592023463,0.5510652271557603,16,2.5738576495853676e-05
2,StellarWind,19.156487592023463,0.5657602947354405,28,4.5042508867743936e-05
2,StellarWind,20.942640281256487,0.4922849568370395,4,6.434644123963419e-06
2,StellarWind,20.942640281256487,0.5069800244167197,1,1.6086610309908547e-06
2,StellarWind,20.942640281256487,0.5216750919963999,1,1.6086610309908547e-06
2,StellarWind,20.942640281256487,0.5363701595760801,3,4.825983092972564e-06
2,StellarWind,20.942640281256487,0.5510652271557603,24,3.8607864743780514e-05
2,StellarWind,20.942640281256487,0.5657602947354405,27,4.343384783675308e-05
2,StellarWind,22.728792970489515,0.007347726707592954,1,1.6086610309908547e-06
2,StellarWind,22.728792970489515,0.4481997540979989,1,1.6086610309908547e-06
2,StellarWind,22.728792970489515,0.4628948216776791,1,1.6086610309908547e-06
2,StellarWind,22.728792970489515,0.5069800244167197,1,1.6086610309908547e-06
2,StellarWind,22.728792970489515,0.5216750919963999,2,3.2173220619817095e-06
2,StellarWind,22.728792970489515,0.5510652271557603,19,3.056455958882624e-05
2,StellarWind,22.728792970489515,0.5657602947354405,31,4.98684919607165e-05
2,StellarWind,24.514945659722535,0.5216750919963999,1,1.6086610309908547e-06
2,StellarWind,24.514945659722535,0.5363701595760801,1,1.6086610309908547e-06
2,StellarWind,24.514945659722535,0.5510652271557603,21,3.378188165080795e-05
2,StellarWind,24.514945659722535,0.5657602947354405,44,7.07810853635976e-05
2,StellarWind,26.301098348955563,0.5510652271557603,16,2.5738576495853676e-05
2,StellarWind,26.301098348955563,0.5657602947354405,30,4.825983092972564e-05
2,StellarWind,28.087251038188583,0.5510652271557603,2,3.2173220619817095e-06
2,StellarWind,28.087251038188583,0.5657602947354405,23,3.699920371278966e-05
2,StellarWind,29.87340372742161,0.5510652271557603,1,1.6086610309908547e-06
2,StellarWind,29.87340372742161,0.5657602947354405,10,1.608661030990855e-05
2,StellarWind,31.659556416654635,0.5510652271557603,2,3.2173220619817095e-06
2,StellarWind,31.659556416654635,0.5657602947354405,3,4.825983092972564e-06
2,StellarWind,33.44570910588766,0.5657602947354405,1,1.6086610309908547e-06
3,WindAGN,2.1880370443097306,0.007347726707592954,349970,0.5713609351531379
3,WindAGN,2.1880370443097306,0.022042794287273154,31086,0.050750995885848624
3,WindAGN,2.1880370443097306,0.03673786186695335,14729,0.024046561744922614
3,WindAGN,2.1880370443097306,0.05143292944663355,8792,0.014353817018219812
3,WindAGN,2.1880370443097306,0.06612799702631375,6015,0.0098200875073467
3,WindAGN,2.1880370443097306,0.08082306460599395,4425,0.007224253901913407
3,WindAGN,2.1880370443097306,0.09551813218567415,3429,0.005598184549075949
3,WindAGN,2.1880370443097306,0.11021319976535435,2664,0.004349245738914648
3,WindAGN,2.1880370443097306,0.12490826734503455,2154,0.0035166198654737807
3,WindAGN,2.1880370443097306,0.13960333492471474,1815,0.0029631685495983807
3,WindAGN,2.1880370443097306,0.15429840250439494,1499,0.0024472670280154115
3,WindAGN,2.1880370443097306,0.16899347008407514,1287,0.002101155880624306
3,WindAGN,2.1880370443097306,0.18368853766375534,1047,0.0017093319401815452
3,WindAGN,2.1880370443097306,0.19838360524343554,908,0.0014824005746751127
3,WindAGN,2.1880370443097306,0.21307867282311574,779,0.0012717952066871286
3,WindAGN,2.1880370443097306,0.22777374040279594,675,0.0011020048324952654
3,WindAGN,2.1880370443097306,0.24246880798247614,627,0.0010236400444067133
3,WindAGN,2.1880370443097306,0.2571638755621563,562,0.0009175210605367988
3,WindAGN,2.1880370443097306,0.2718589431418365,531,0.0008669104682296089
3,WindAGN,2.1880370443097306,0.2865540107215167,399,0.0006514073009860902
3,WindAGN,2.1880370443097306,0.3012490783011969,429,0.0007003852935414354
3,WindAGN,2.1880370443097306,0.3159441458808771,343,0.0005599817148827794
3,WindAGN,2.1880370443097306,0.3306392134605573,316,0.0005159015215829687
3,WindAGN,2.1880370443097306,0.3453342810402375,277,0.00045223013126102004
3,WindAGN,2.1880370443097306,0.3600293486199177,238,0.0003885587409390714
3,WindAGN,2.1880370443097306,0.3747244161995979,226,0.00036896754391693335
3,WindAGN,2.1880370443097306,0.3894194837792781,182,0.00029713315483576047
3,WindAGN,2.1880370443097306,0.4041145513589583,184,0.00030039835433945015
3,WindAGN,2.1880370443097306,0.4188096189386385,145,0.00023672696401750147
3,WindAGN,2.1880370443097306,0.4335046865183187,146,0.0002383595637693463
3,WindAGN,2.1880370443097306,0.4481997540979989,105,0.00017142297394370795
3,WindAGN,2.1880370443097306,0.4628948216776791,99,0.00016162737543263893
3,WindAGN,2.1880370443097306,0.4775898892573593,83,0.00013550577940312154
3,WindAGN,2.1880370443097306,0.4922849568370395,77,0.00012571018089205252
3,WindAGN,2.1880370443097306,0.5069800244167197,45,7.34669888330177e-05
3,WindAGN,2.1880370443097306,0.5216750919963999,37,6.0406190818259e-05
3,WindAGN,2.1880370443097306,0.5363701595760801,28,4.571279305165546e-05
3,WindAGN,2.1880370443097306,0.5510652271557603,21,3.4284594788741594e-05
3,WindAGN,2.1880370443097306,0.5657602947354405,5,8.162998759224188e-06
3,WindAGN,3.0811133889262425,0.007347726707592954,122390,0.1998138836282897
3,WindAGN,3.0811133889262425,0.022042794287273154,11988,0.019571605825115915
3,WindAGN,3.0811133889262425,0.03673786186695335,4765,0.007779337817540651
3,WindAGN,3.0811133889262425,0.05143292944663355,2588,0.00422516815777444
3,WindAGN,3.0811133889262425,0.06612799702631375,1543,0.0025191014170965844
3,WindAGN,3.0811133889262425,0.08082306460599395,990,0.0016162737543263894
3,WindAGN,3.0811133889262425,0.09551813218567415,689,0.0011248612290210931
3,WindAGN,3.0811133889262425,0.11021319976535435,503,0.0008211976751779533
3,WindAGN,3.0811133889262425,0.12490826734503455,389,0.0006350813034676419
3,WindAGN,3.0811133889262425,0.13960333492471474,284,0.0004636583295239339
3,WindAGN,3.0811133889262425,0.15429840250439494,227,0.00037060014366877816
3,WindAGN,3.0811133889262425,0.16899347008407514,206,0.0003363155488800366
3,WindAGN,3.0811133889262425,0.18368853766375534,149,0.00024325736302488083
3,WindAGN,3.0811133889262425,0.19838360524343554,118,0.00019264677071769085
3,WindAGN,3.0811133889262425,0.21307867282311574,96,0.0001567295761771044
3,WindAGN,3.0811133889262425,0.22777374040279594,76,0.00012407758114020768
3,WindAGN,3.0811133889262425,0.24246880798247614,74,0.000120812381636518
3,WindAGN,3.0811133889262425,0.2571638755621563,58,9.469078560700059e-05
3,WindAGN,3.0811133889262425,0.2718589431418365,52,8.489518709593157e-05
3,WindAGN,3.0811133889262425,0.2865540107215167,39,6.367139032194867e-05
3,WindAGN,3.0811133889262425,0.3012490783011969,35,5.714099131456932e-05
3,WindAGN,3.0811133889262425,0.3159441458808771,38,6.203879057010384e-05
3,WindAGN,3.0811133889262425,0.3306392134605573,22,3.591719454058643e-05
3,WindAGN,3.0811133889262425,0.3453342810402375,24,3.91823940442761e-05
3,WindAGN,3.0811133889262425,0.3600293486199177,21,3.4284594788741594e-05
3,WindAGN,3.0811133889262425,0.3747244161995979,15,2.4488996277672567e-05
3,WindAGN,3.0811133889262425,0.3894194837792781,13,2.1223796773982892e-05
3,WindAGN,3.0811133889262425,0.4041145513589583,8,1.3060798014758702e-05
3,WindAGN,3.0811133889262425,0.4188096189386385,8,1.3060798014758702e-05
3,WindAGN,3.0811133889262425,0.4335046865183187,8,1.3060798014758702e-05
3,WindAGN,3.0811133889262425,0.4481997540979989,6,9.795598511069026e-06
3,WindAGN,3.0811133889262425,0.4628948216776791,5,8.162998759224188e-06
3,WindAGN,3.0811133889262425,0.4775898892573593,4,6.530399007379351e-06
3,WindAGN,3.0811133889262425,0.4922849568370395,6,9.795598511069026e-06
3,WindAGN,3.0811133889262425,0.5069800244167197,7,1.1428198262913865e-05
3,WindAGN,3.0811133889262425,0.5216750919963999,7,1.1428198262913865e-05
3,WindAGN,3.0811133889262425,0.5363701595760801,5,8.162998759224188e-06
3,WindAGN,3.0811133889262425,0.5510652271557603,5,8.162998759224188e-06
3,WindAGN,3.0811133889262425,0.5657602947354405,2,3.2651995036896755e-06
3,WindAGN,4.867266078159267,0.007347726707592954,23913,0.039040357865865606
3,WindAGN,4.867266078159267,0.022042794287273154,1271,0.0020750342845947886
3,WindAGN,4.867266078159267,0.03673786186695335,405,0.0006612028994971593
3,WindAGN,4.867266078159267,0.05143292944663355,143,0.0002334617645138118
3,WindAGN,4.867266078159267,0.06612799702631375,79,0.00012897538039574217
3,WindAGN,4.867266078159267,0.08082306460599395,40,6.53039900737935e-05
3,WindAGN,4.867266078159267,0.09551813218567415,21,3.4284594788741594e-05
3,WindAGN,4.867266078159267,0.11021319976535435,18,2.938679553320708e-05
3,WindAGN,4.867266078159267,0.12490826734503455,10,1.6325997518448377e-05
3,WindAGN,4.867266078159267,0.13960333492471474,10,1.6325997518448377e-05
3,WindAGN,4.867266078159267,0.15429840250439494,8,1.3060798014758702e-05
3,WindAGN,4.867266078159267,0.16899347008407514,3,4.897799255534513e-06
3,WindAGN,4.867266078159267,0.18368853766375534,1,1.6325997518448377e-06
3,WindAGN,4.867266078159267,0.19838360524343554,10,1.6325997518448377e-05
3,WindAGN,4.867266078159267,0.21307867282311574,4,6.530399007379351e-06
3,WindAGN,4.867266078159267,0.22777374040279594,1,1.6325997518448377e-06
3,WindAGN,4.867266078159267,0.24246880798247614,3,4.897799255534513e-06
3,WindAGN,4.867266078159267,0.2571638755621563,4,6.530399007379351e-06
3,WindAGN,4.867266078159267,0.2718589431418365,5,8.162998759224188e-06
3,WindAGN,4.867266078159267,0.2865540107215167,5,8.162998759224188e-06
3,WindAGN,4.867266078159267,0.3012490783011969,6,9.795598511069026e-06
3,WindAGN,4.867266078159267,0.3159441458808771,10,1.6325997518448377e-05
3,WindAGN,4.867266078159267,0.3306392134605573,6,9.795598511069026e-06
3,WindAGN,4.867266078159267,0.3453342810402375,4,6.530399007379351e-06
3,WindAGN,4.867266078159267,0.3600293486199177,4,6.530399007379351e-06
3,WindAGN,4.867266078159267,0.3747244161995979,5,8.162998759224188e-06
3,WindAGN,4.867266078159267,0.3894194837792781,3,4.897799255534513e-06
3,WindAGN,4.867266078159267,0.4041145513589583,2,3.2651995036896755e-06
3,WindAGN,4.867266078159267,0.4188096189386385,5,8.162998759224188e-06
3,WindAGN,4.867266078159267,0.4481997540979989,6,9.795598511069026e-06
3,WindAGN,4.867266078159267,0.4628948216776791,3,4.897799255534513e-06
3,WindAGN,4.867266078159267,0.4775898892573593,6,9.795598511069026e-06
3,WindAGN,4.867266078159267,0.4922849568370395,4,6.530399007379351e-06
3,WindAGN,4.867266078159267,0.5069800244167197,3,4.897799255534513e-06
3,WindAGN,4.867266078159267,0.5363701595760801,5,8.162998759224188e-06
3,WindAGN,4.867266078159267,0.5510652271557603,6,9.795598511069026e-06
3,WindAGN,4.867266078159267,0.5657602947354405,8,1.3060798014758702e-05
3,WindAGN,6.653418767392292,0.007347726707592954,1836,0.0029974531443871222
3,WindAGN,6.653418767392292,0.022042794287273154,37,6.0406190818259e-05
3,WindAGN,6.653418767392292,0.03673786186695335,7,1.1428198262913865e-05
3,WindAGN,6.653418767392292,0.06612799702631375,1,1.6325997518448377e-06
3,WindAGN,6.653418767392292,0.21307867282311574,1,1.6325997518448377e-06
3,WindAGN,6.653418767392292,0.22777374040279594,2,3.2651995036896755e-06
3,WindAGN,6.653418767392292,0.2571638755621563,4,6.530399007379351e-06
3,WindAGN,6.653418767392292,0.2718589431418365,1,1.6325997518448377e-06
3,WindAGN,6.653418767392292,0.2865540107215167,4,6.530399007379351e-06
3,WindAGN,6.653418767392292,0.3012490783011969,4,6.530399007379351e-06
3,WindAGN,6.653418767392292,0.3159441458808771,3,4.897799255534513e-06
3,WindAGN,6.653418767392292,0.3306392134605573,4,6.530399007379351e-06
3,WindAGN,6.653418767392292,0.3453342810402375,5,8.162998759224188e-06
3,WindAGN,6.653418767392292,0.3600293486199177,3,4.897799255534513e-06
3,WindAGN,6.653418767392292,0.3747244161995979,6,9.795598511069026e-06
3,WindAGN,6.653418767392292,0.3894194837792781,3,4.897799255534513e-06
3,WindAGN,6.653418767392292,0.4041145513589583,1,1.6325997518448377e-06
3,WindAGN,6.653418767392292,0.4188096189386385,2,3.2651995036896755e-06
3,WindAGN,6.653418767392292,0.4335046865183187,6,9.795598511069026e-06
3,WindAGN,6.653418767392292,0.4481997540979989,5,8.162998759224188e-06
3,WindAGN,6.653418767392292,0.4628948216776791,3,4.897799255534513e-06
3,WindAGN,6.653418767392292,0.4922849568370395,2,3.2651995036896755e-06
3,WindAGN,6.653418767392292,0.5069800244167197,1,1.6325997518448377e-06
3,WindAGN,6.653418767392292,0.5216750919963999,5,8.162998759224188e-06
3,WindAGN,6.653418767392292,0.5363701595760801,6,9.795598511069026e-06
3,WindAGN,6.653418767392292,0.5510652271557603,3,4.897799255534513e-06
3,WindAGN,6.653418767392292,0.5657602947354405,6,9.795598511069026e-06
3,WindAGN,8.439571456625316,0.007347726707592954,35,5.714099131456932e-05
3,WindAGN,8.439571456625316,0.2571638755621563,2,3.2651995036896755e-06
3,WindAGN,8.439571456625316,0.2865540107215167,2,3.2651995036896755e-06
3,WindAGN,8.439571456625316,0.3012490783011969,5,8.162998759224188e-06
3,WindAGN,8.439571456625316,0.3159441458808771,7,1.1428198262913865e-05
3,WindAGN,8.439571456625316,0.3306392134605573,5,8.162998759224188e-06
3,WindAGN,8.439571456625316,0.3453342810402375,6,9.795598511069026e-06
3,WindAGN,8.439571456625316,0.3600293486199177,6,9.795598511069026e-06
3,WindAGN,8.439571456625316,0.3747244161995979,3,4.897799255534513e-06
3,WindAGN,8.439571456625316,0.3894194837792781,6,9.795598511069026e-06
3,WindAGN,8.439571456625316,0.4041145513589583,7,1.1428198262913865e-05
3,WindAGN,8.439571456625316,0.4188096189386385,5,8.162998759224188e-06
3,WindAGN,8.439571456625316,0.4481997540979989,8,1.3060798014758702e-05
3,WindAGN,8.439571456625316,0.4628948216776791,10,1.6325997518448377e-05
3,WindAGN,8.439571456625316,0.4775898892573593,7,1.1428198262913865e-05
3,WindAGN,8.439571456625316,0.4922849568370395,2,3.2651995036896755e-06
3,WindAGN,8.439571456625316,0.5069800244167197,4,6.530399007379351e-06
3,WindAGN,8.439571456625316,0.5216750919963999,2,3.2651995036896755e-06
3,WindAGN,8.439571456625316,0.5363701595760801,4,6.530399007379351e-06
3,WindAGN,8.439571456625316,0.5510652271557603,5,8.162998759224188e-06
3,WindAGN,8.439571456625316,0.5657602947354405,10,1.6325997518448377e-05
3,WindAGN,10.22572414585834,0.007347726707592954,12,1.959119702213805e-05
3,WindAGN,10.22572414585834,0.3012490783011969,2,3.2651995036896755e-06
3,WindAGN,10.22572414585834,0.3159441458808771,1,1.6325997518448377e-06
3,WindAGN,10.22572414585834,0.3306392134605573,3,4.897799255534513e-06
3,WindAGN,10.22572414585834,0.3453342810402375,3,4.897799255534513e-06
3,WindAGN,10.22572414585834,0.3600293486199177,2,3.2651995036896755e-06
3,WindAGN,10.22572414585834,0.3747244161995979,5,8.162998759224188e-06
3,WindAGN,10.22572414585834,0.3894194837792781,2,3.2651995036896755e-06
3,WindAGN,10.22572414585834,0.4041145513589583,4,6.530399007379351e-06
3,WindAGN,10.22572414585834,0.4188096189386385,8,1.3060798014758702e-05
3,WindAGN,10.22572414585834,0.4335046865183187,7,1.1428198262913865e-05
3,WindAGN,10.22572414585834,0.4481997540979989,3,4.897799255534513e-06
3,WindAGN,10.22572414585834,0.4628948216776791,2,3.2651995036896755e-06
3,WindAGN,10.22572414585834,0.4775898892573593,5,8.162998759224188e-06
3,WindAGN,10.22572414585834,0.4922849568370395,4,6.530399007379351e-06
3,WindAGN,10.22572414585834,0.5069800244167197,5,8.162998759224188e-06
3,WindAGN,10.22572414585834,0.5216750919963999,4,6.530399007379351e-06
3,WindAGN,10.22572414585834,0.5363701595760801,6,9.795598511069026e-06
3,WindAGN,10.22572414585834,0.5510652271557603,10,1.6325997518448377e-05
3,WindAGN,10.22572414585834,0.5657602947354405,4,6.530399007379351e-06
3,WindAGN,12.011876835091366,0.007347726707592954,6,9.795598511069026e-06
3,WindAGN,12.011876835091366,0.3159441458808771,1,1.6325997518448377e-06
3,WindAGN,12.011876835091366,0.3306392134605573,2,3.2651995036896755e-06
3,WindAGN,12.011876835091366,0.3453342810402375,1,1.6325997518448377e-06
3,WindAGN,12.011876835091366,0.3600293486199177,1,1.6325997518448377e-06
3,WindAGN,12.011876835091366,0.3747244161995979,3,4.897799255534513e-06
3,WindAGN,12.011876835091366,0.3894194837792781,2,3.2651995036896755e-06
3,WindAGN,12.011876835091366,0.4041145513589583,6,9.795598511069026e-06
3,WindAGN,12.011876835091366,0.4188096189386385,8,1.3060798014758702e-05
3,WindAGN,12.011876835091366,0.4335046865183187,6,9.795598511069026e-06
3,WindAGN,12.011876835091366,0.4481997540979989,2,3.2651995036896755e-06
3,WindAGN,12.011876835091366,0.4628948216776791,6,9.795598511069026e-06
3,WindAGN,12.011876835091366,0.4775898892573593,6,9.795598511069026e-06
3,WindAGN,12.011876835091366,0.4922849568370395,4,6.530399007379351e-06
3,WindAGN,12.011876835091366,0.5069800244167197,3,4.897799255534513e-06
3,WindAGN,12.011876835091366,0.5216750919963999,7,1.1428198262913865e-05
3,WindAGN,12.011876835091366,0.5363701595760801,5,8.162998759224188e-06
3,WindAGN,12.011876835091366,0.5510652271557603,12,1.959119702213805e-05
3,WindAGN,12.011876835091366,0.5657602947354405,7,1.1428198262913865e-05
3,WindAGN,13.79802952432439,0.3012490783011969,1,1.6325997518448377e-06
3,WindAGN,13.79802952432439,0.3894194837792781,2,3.2651995036896755e-06
3,WindAGN,13.79802952432439,0.4041145513589583,2,3.2651995036896755e-06
3,WindAGN,13.79802952432439,0.4335046865183187,7,1.1428198262913865e-05
3,WindAGN,13.79802952432439,0.4481997540979989,1,1.6325997518448377e-06
3,WindAGN,13.79802952432439,0.4628948216776791,5,8.162998759224188e-06
3,WindAGN,13.79802952432439,0.4775898892573593,5,8.162998759224188e-06
3,WindAGN,13.79802952432439,0.4922849568370395,5,8.162998759224188e-06
3,WindAGN,13.79802952432439,0.5069800244167197,5,8.162998759224188e-06
3,WindAGN,13.79802952432439,0.5216750919963999,3,4.897799255534513e-06
3,WindAGN,13.79802952432439,0.5363701595760801,9,1.469339776660354e-05
3,WindAGN,13.79802952432439,0.5510652271557603,8,1.3060798014758702e-05
3,WindAGN,13.79802952432439,0.5657602947354405,7,1.1428198262913865e-05
3,WindAGN,15.584182213557414,0.007347726707592954,1,1.6325997518448377e-06
3,WindAGN,15.584182213557414,0.3894194837792781,1,1.6325997518448377e-06
3,WindAGN,15.584182213557414,0.4041145513589583,1,1.6325997518448377e-06
3,WindAGN,15.584182213557414,0.4188096189386385,1,1.6325997518448377e-06
3,WindAGN,15.584182213557414,0.4335046865183187,3,4.897799255534513e-06
3,WindAGN,15.584182213557414,0.4481997540979989,2,3.2651995036896755e-06
3,WindAGN,15.584182213557414,0.4628948216776791,6,9.795598511069026e-06
3,WindAGN,15.584182213557414,0.4775898892573593,2,3.2651995036896755e-06
3,WindAGN,15.584182213557414,0.4922849568370395,2,3.2651995036896755e-06
3,WindAGN,15.584182213557414,0.5069800244167197,7,1.1428198262913865e-05
3,WindAGN,15.584182213557414,0.5216750919963999,5,8.162998759224188e-06
3,WindAGN,15.584182213557414,0.5363701595760801,3,4.897799255534513e-06
3,WindAGN,15.584182213557414,0.5510652271557603,12,1.959119702213805e-05
3,WindAGN,15.584182213557414,0.5657602947354405,14,2.285639652582773e-05
3,WindAGN,17.37033490279044,0.4041145513589583,1,1.6325997518448377e-06
3,WindAGN,17.37033490279044,0.4335046865183187,2,3.2651995036896755e-06
3,WindAGN,17.37033490279044,0.4628948216776791,3,4.897799255534513e-06
3,WindAGN,17.37033490279044,0.4775898892573593,3,4.897799255534513e-06
3,WindAGN,17.37033490279044,0.4922849568370395,4,6.530399007379351e-06
3,WindAGN,17.37033490279044,0.5216750919963999,8,1.3060798014758702e-05
3,WindAGN,17.37033490279044,0.5363701595760801,5,8.162998759224188e-06
3,WindAGN,17.37033490279044,0.5510652271557603,12,1.959119702213805e-05
3,WindAGN,17.37033490279044,0.5657602947354405,6,9.795598511069026e-06
3,WindAGN,19.156487592023463,0.4481997540979989,1,1.6325997518448377e-06
3,WindAGN,19.156487592023463,0.4628948216776791,2,3.2651995036896755e-06
3,WindAGN,19.156487592023463,0.4922849568370395,4,6.530399007379351e-06
3,WindAGN,19.156487592023463,0.5069800244167197,2,3.2651995036896755e-06
3,WindAGN,19.156487592023463,0.5216750919963999,4,6.530399007379351e-06
3,WindAGN,19.156487592023463,0.5363701595760801,7,1.1428198262913865e-05
3,WindAGN,19.156487592023463,0.5510652271557603,12,1.959119702213805e-05
3,WindAGN,19.156487592023463,0.5657602947354405,11,1.7958597270293214e-05
3,WindAGN,20.942640281256487,0.4481997540979989,1,1.6325997518448377e-06
3,WindAGN,20.942640281256487,0.4922849568370395,1,1.6325997518448377e-06
3,WindAGN,20.942640281256487,0.5069800244167197,3,4.897799255534513e-06
3,WindAGN,20.942640281256487,0.5363701595760801,3,4.897799255534513e-06
3,WindAGN,20.942640281256487,0.5510652271557603,9,1.469339776660354e-05
3,WindAGN,20.942640281256487,0.5657602947354405,16,2.6121596029517404e-05
3,WindAGN,22.728792970489515,0.007347726707592954,1,1.6325997518448377e-06
