feedback_class,class_name,depth_1_minus_f,local_ew_angstrom,count,density
2,StellarWind,0.012820840182295097,0.00030512981215677056,76134,0.08989047940644466
2,StellarWind,0.012820840182295097,0.00048746150114064066,82959,0.09794867314313241
2,StellarWind,0.012820840182295097,0.0007787463093648891,83606,0.09871257810249313
2,StellarWind,0.012820840182295097,0.0012440896623228223,77775,0.09182798796643069
2,StellarWind,0.012820840182295097,0.0019875010247699244,67049,0.07916393140676581
2,StellarWind,0.012820840182295097,0.003175141184025442,52690,0.06221043633495638
2,StellarWind,0.012820840182295097,0.005072461051768028,29994,0.03541354768325454
2,StellarWind,0.012820840182295097,0.008103532923560688,7844,0.009261314530487718
2,StellarWind,0.012820840182295097,0.012945835398843203,1128,0.001331815756041579
2,StellarWind,0.012820840182295097,0.020681677455356196,327,0.00038608488672481946
2,StellarWind,0.012820840182295097,0.033040106658980835,150,0.00017710315904808234
2,StellarWind,0.012820840182295097,0.052783370710295645,79,9.327433043199003e-05
2,StellarWind,0.012820840182295097,0.08432431082310657,50,5.903438634936078e-05
2,StellarWind,0.012820840182295097,0.13471268128780062,26,3.0697880901667604e-05
2,StellarWind,0.012820840182295097,0.21521084871737584,14,1.6529628177821016e-05
2,StellarWind,0.012820840182295097,0.3438110574512591,3,3.5420631809616464e-06
2,StellarWind,0.012820840182295097,0.5492568982011975,1,1.1806877269872156e-06
2,StellarWind,0.03846185732041733,0.0007787463093648891,1,1.1806877269872156e-06
2,StellarWind,0.03846185732041733,0.0012440896623228223,5,5.9034386349360776e-06
2,StellarWind,0.03846185732041733,0.0019875010247699244,158,0.00018654866086398005
2,StellarWind,0.03846185732041733,0.003175141184025442,3406,0.004021422398118456
2,StellarWind,0.03846185732041733,0.005072461051768028,17006,0.020078775485144588
2,StellarWind,0.03846185732041733,0.008103532923560688,24424,0.028837117043935753
2,StellarWind,0.03846185732041733,0.012945835398843203,11274,0.013311073434053867
2,StellarWind,0.03846185732041733,0.020681677455356196,2213,0.002612861939822708
2,StellarWind,0.03846185732041733,0.033040106658980835,446,0.0005265867262362981
2,StellarWind,0.03846185732041733,0.052783370710295645,126,0.00014876665360038916
2,StellarWind,0.03846185732041733,0.08432431082310657,34,4.014338271756533e-05
2,StellarWind,0.03846185732041733,0.13471268128780062,10,1.1806877269872155e-05
2,StellarWind,0.03846185732041733,0.21521084871737584,5,5.9034386349360776e-06
2,StellarWind,0.06410287445853956,0.0012440896623228223,1,1.1806877269872156e-06
2,StellarWind,0.06410287445853956,0.0019875010247699244,1,1.1806877269872156e-06
2,StellarWind,0.06410287445853956,0.003175141184025442,9,1.0626189542884939e-05
2,StellarWind,0.06410287445853956,0.005072461051768028,804,0.0009492729324977213
2,StellarWind,0.06410287445853956,0.008103532923560688,8418,0.00993902928577838
2,StellarWind,0.06410287445853956,0.012945835398843203,13546,0.015993595949768822
2,StellarWind,0.06410287445853956,0.020681677455356196,6609,0.007803165187658508
2,StellarWind,0.06410287445853956,0.033040106658980835,1485,0.001753321274576015
2,StellarWind,0.06410287445853956,0.052783370710295645,294,0.0003471221917342414
2,StellarWind,0.06410287445853956,0.08432431082310657,89,0.00010508120770186218
2,StellarWind,0.06410287445853956,0.13471268128780062,24,2.833650544769317e-05
2,StellarWind,0.06410287445853956,0.21521084871737584,2,2.361375453974431e-06
2,StellarWind,0.06410287445853956,0.3438110574512591,2,2.361375453974431e-06
2,StellarWind,0.06410287445853956,0.5492568982011975,1,1.1806877269872156e-06
2,StellarWind,0.08974389159666178,0.005072461051768028,2,2.361375453974431e-06
2,StellarWind,0.08974389159666178,0.008103532923560688,812,0.000958718434313619
2,StellarWind,0.08974389159666178,0.012945835398843203,7314,0.008635550035184495
2,StellarWind,0.08974389159666178,0.020681677455356196,8030,0.009480922447707341
2,StellarWind,0.08974389159666178,0.033040106658980835,2896,0.003419271657354976
2,StellarWind,0.08974389159666178,0.052783370710295645,604,0.0007131353871002782
2,StellarWind,0.08974389159666178,0.08432431082310657,165,0.00019481347495289055
2,StellarWind,0.08974389159666178,0.13471268128780062,44,5.1950259987437485e-05
2,StellarWind,0.08974389159666178,0.21521084871737584,10,1.1806877269872155e-05
2,StellarWind,0.08974389159666178,0.3438110574512591,2,2.361375453974431e-06
2,StellarWind,0.08974389159666178,2.2394561323969477,1,1.1806877269872156e-06
2,StellarWind,0.08974389159666178,3.5776531972430146,1,1.1806877269872156e-06
2,StellarWind,0.11538490873478402,0.008103532923560688,21,2.4794442266731525e-05
2,StellarWind,0.11538490873478402,0.012945835398843203,1835,0.0021665619790215405
