M,task,feature_set,seed,fold,n_train_groups,n_test_groups,balanced_acc,runtime_sec
1,C2-C4,fbar,46,3,26214,6554,0.5706438815990236,1.0569357872009277
1,C2-C4,fbar,46,4,26215,6553,0.5647794336000012,1.0492053031921387
1,C2-C4,fbar,46,5,26215,6553,0.577597897135584,1.0708889961242676
1,C3-C4,fbar,46,1,26214,6554,0.57476350320415,1.086050271987915
1,C3-C4,fbar,46,2,26214,6554,0.5579798596277082,1.0278561115264893
1,C3-C4,fbar,46,3,26214,6554,0.5730851388465059,1.0412347316741943
1,C3-C4,fbar,46,4,26215,6553,0.5696623206922261,1.0487232208251953
1,C3-C4,fbar,46,5,26215,6553,0.5704254464553519,1.0884313583374023
1,C4-rest,fbar,46,1,52428,13108,0.5590987691994711,2.247915506362915
1,C4-rest,fbar,46,2,52429,13107,0.5653557949865549,2.338426351547241
1,C4-rest,fbar,46,3,52429,13107,0.5610206746301405,2.348400354385376
1,C4-rest,fbar,46,4,52429,13107,0.5615290111945801,2.320093870162964
1,C4-rest,fbar,46,5,52429,13107,0.5618851882676852,2.3164045810699463
1,4class,fbar,46,1,52428,13108,0.2839487335978028,2.4797966480255127
1,4class,fbar,46,2,52429,13107,0.28038977771965257,2.5331764221191406
1,4class,fbar,46,3,52429,13107,0.2748904983227534,2.5313124656677246
1,4class,fbar,46,4,52429,13107,0.2838924714115437,2.4520721435546875
1,4class,fbar,46,5,52429,13107,0.27603348699244334,2.6019697189331055
1,C1-C2,fbar_var,46,1,26214,6554,0.5082392432102533,1.2802817821502686
1,C1-C2,fbar_var,46,2,26214,6554,0.5028989929813854,1.305981159210205
1,C1-C2,fbar_var,46,3,26214,6554,0.4981690570643882,1.2612876892089844
1,C1-C2,fbar_var,46,4,26215,6553,0.5069428376187607,1.28194260597229
1,C1-C2,fbar_var,46,5,26215,6553,0.505266010224814,1.322411060333252
1,C1-C3,fbar_var,46,1,26214,6554,0.5114433933475739,1.0936059951782227
1,C1-C3,fbar_var,46,2,26214,6554,0.5143423863289593,1.1288137435913086
1,C1-C3,fbar_var,46,3,26214,6554,0.5082392432102533,1.1478722095489502
1,C1-C3,fbar_var,46,4,26215,6553,0.5040427268455954,1.1019093990325928
1,C1-C3,fbar_var,46,5,26215,6553,0.5116732858569905,1.1212339401245117
1,C1-C4,fbar_var,46,1,26214,6554,0.6321330485199879,0.8108177185058594
1,C1-C4,fbar_var,46,2,26214,6554,0.6441867561794324,0.8525381088256836
1,C1-C4,fbar_var,46,3,26214,6554,0.6344217271895025,0.8224961757659912
1,C1-C4,fbar_var,46,4,26215,6553,0.6389400744374807,0.8089666366577148
1,C1-C4,fbar_var,46,5,26215,6553,0.6352855939367993,0.8071675300598145
1,C2-C3,fbar_var,46,1,26214,6554,0.5030515715593531,1.0989229679107666
1,C2-C3,fbar_var,46,2,26214,6554,0.5033567287152884,1.0747394561767578
1,C2-C3,fbar_var,46,3,26214,6554,0.49465974977113214,1.0886330604553223
1,C2-C3,fbar_var,46,4,26215,6553,0.4968699035681031,1.147162675857544
1,C2-C3,fbar_var,46,5,26215,6553,0.5051134782215039,1.0971438884735107
1,C2-C4,fbar_var,46,1,26214,6554,0.6316753127860848,0.7909212112426758
1,C2-C4,fbar_var,46,2,26214,6554,0.6495270064083003,0.8126840591430664
1,C2-C4,fbar_var,46,3,26214,6554,0.6303021055843759,0.8374819755554199
1,C2-C4,fbar_var,46,4,26215,6553,0.6331426939452574,0.8056416511535645
1,C2-C4,fbar_var,46,5,26215,6553,0.6293324212152409,0.7954227924346924
1,C3-C4,fbar_var,46,1,26214,6554,0.6541043637473298,0.7871229648590088
1,C3-C4,fbar_var,46,2,26214,6554,0.6519682636557826,0.7786040306091309
1,C3-C4,fbar_var,46,3,26214,6554,0.6513579493439121,0.7829108238220215
1,C3-C4,fbar_var,46,4,26215,6553,0.6531337013103873,0.7862372398376465
1,C3-C4,fbar_var,46,5,26215,6553,0.6636672587237128,0.8027307987213135
1,C4-rest,fbar_var,46,1,52428,13108,0.6073644593632387,1.682584524154663
1,C4-rest,fbar_var,46,2,52429,13107,0.613619761887995,1.7001621723175049
1,C4-rest,fbar_var,46,3,52429,13107,0.6155987614903465,1.6659643650054932
1,C4-rest,fbar_var,46,4,52429,13107,0.6078168349273629,1.6568784713745117
1,C4-rest,fbar_var,46,5,52429,13107,0.6099018685365588,1.6333985328674316
1,4class,fbar_var,46,1,52428,13108,0.3207201708880073,1.9847850799560547
1,4class,fbar_var,46,2,52429,13107,0.31884870800037113,1.9785170555114746
1,4class,fbar_var,46,3,52429,13107,0.3103661820666703,1.9790146350860596
1,4class,fbar_var,46,4,52429,13107,0.31852762231157106,2.0095314979553223
1,4class,fbar_var,46,5,52429,13107,0.31936778255820064,1.9471657276153564
1,C1-C2,fbar,47,1,26214,6554,0.5013732072017089,1.7005658149719238
1,C1-C2,fbar,47,2,26214,6554,0.5027464144034177,1.5203213691711426
1,C1-C2,fbar,47,3,26214,6554,0.4957277998169057,1.5753133296966553
1,C1-C2,fbar,47,4,26215,6553,0.502823588610894,1.5307049751281738
1,C1-C2,fbar,47,5,26215,6553,0.5019057418355557,1.6192805767059326
1,C1-C3,fbar,47,1,26214,6554,0.5096124504119621,1.4157798290252686
1,C1-C3,fbar,47,2,26214,6554,0.4940494354592615,1.5060136318206787
1,C1-C3,fbar,47,3,26214,6554,0.5007628928898383,1.4229753017425537
1,C1-C3,fbar,47,4,26215,6553,0.5008396479253971,1.4507806301116943
1,C1-C3,fbar,47,5,26215,6553,0.5025181985816712,1.472264051437378
1,C1-C4,fbar,47,1,26214,6554,0.5579798596277084,1.1586065292358398
1,C1-C4,fbar,47,2,26214,6554,0.5465364662801342,1.1300854682922363
1,C1-C4,fbar,47,3,26214,6554,0.552334452242905,1.1194114685058594
1,C1-C4,fbar,47,4,26215,6553,0.5533359005284547,1.1482045650482178
1,C1-C4,fbar,47,5,26215,6553,0.5510444273794899,1.1710855960845947
1,C2-C3,fbar,47,1,26214,6554,0.5071711931644798,1.9661195278167725
1,C2-C3,fbar,47,2,26214,6554,0.4978638999084528,2.030888557434082
1,C2-C3,fbar,47,3,26214,6554,0.5019835215135795,2.0272390842437744
1,C2-C3,fbar,47,4,26215,6553,0.4909191993033922,2.1027402877807617
1,C2-C3,fbar,47,5,26215,6553,0.4916829305370654,1.8137733936309814
1,C2-C4,fbar,47,1,26214,6554,0.5736954531583766,1.07035493850708
1,C2-C4,fbar,47,2,26214,6554,0.5593530668294171,1.0593712329864502
1,C2-C4,fbar,47,3,26214,6554,0.5836130607262741,1.0907940864562988
1,C2-C4,fbar,47,4,26215,6553,0.5849232524163863,1.05403470993042
1,C2-C4,fbar,47,5,26215,6553,0.5687454054100377,1.090404987335205
1,C3-C4,fbar,47,1,26214,6554,0.5674397314617028,1.0335962772369385
1,C3-C4,fbar,47,2,26214,6554,0.5601159597192553,1.0729186534881592
1,C3-C4,fbar,47,3,26214,6554,0.5649984742142203,1.051844596862793
1,C3-C4,fbar,47,4,26215,6553,0.5702737527958767,1.0558714866638184
1,C3-C4,fbar,47,5,26215,6553,0.567525382256844,1.0378425121307373
1,C4-rest,fbar,47,1,52428,13108,0.5550300071203336,2.349813938140869
1,C4-rest,fbar,47,2,52429,13107,0.560115354248708,2.2604196071624756
1,C4-rest,fbar,47,3,52429,13107,0.5660046080903588,2.3375067710876465
1,C4-rest,fbar,47,4,52429,13107,0.5587317786564455,2.235522747039795
1,C4-rest,fbar,47,5,52429,13107,0.562190593771255,2.336517095565796
1,4class,fbar,47,1,52428,13108,0.28761061946902655,2.5798988342285156
1,4class,fbar,47,2,52429,13107,0.27764252497239983,2.475620746612549
1,4class,fbar,47,3,52429,13107,0.2777120143613888,2.5077388286590576
1,4class,fbar,47,4,52429,13107,0.2774833327930673,2.621920585632324
1,4class,fbar,47,5,52429,13107,0.2759575004387333,2.579160451889038
1,C1-C2,fbar_var,47,1,26214,6554,0.4922184925236497,1.3213472366333008
1,C1-C2,fbar_var,47,2,26214,6554,0.5131217577052182,1.2717416286468506
1,C1-C2,fbar_var,47,3,26214,6554,0.507476350320415,1.2894341945648193
1,C1-C2,fbar_var,47,4,26215,6553,0.5034337166241347,1.2511582374572754
1,C1-C2,fbar_var,47,5,26215,6553,0.5116757543138379,1.3490660190582275
1,C1-C3,fbar_var,47,1,26214,6554,0.5111382361916387,1.0861763954162598
1,C1-C3,fbar_var,47,2,26214,6554,0.5112908147696064,1.113797903060913
1,C1-C3,fbar_var,47,3,26214,6554,0.49954226426609705,1.094167947769165
1,C1-C3,fbar_var,47,4,26215,6553,0.5020603231237958,1.1191761493682861
1,C1-C3,fbar_var,47,5,26215,6553,0.5058755793421645,1.0910329818725586
1,C1-C4,fbar_var,47,1,26214,6554,0.6412877631980469,0.8276829719543457
1,C1-C4,fbar_var,47,2,26214,6554,0.6303021055843759,0.7933049201965332
1,C1-C4,fbar_var,47,3,26214,6554,0.6347268843454379,0.8389492034912109
1,C1-C4,fbar_var,47,4,26215,6553,0.6383335326728674,0.8215928077697754
1,C1-C4,fbar_var,47,5,26215,6553,0.6383353956591674,0.823150634765625
1,C2-C3,fbar_var,47,1,26214,6554,0.5007628928898382,1.0852880477905273
1,C2-C3,fbar_var,47,2,26214,6554,0.4992371071101618,1.1071076393127441
1,C2-C3,fbar_var,47,3,26214,6554,0.49969484284406473,1.1516673564910889
1,C2-C3,fbar_var,47,4,26215,6553,0.5023628255242537,1.1116583347320557
1,C2-C3,fbar_var,47,5,26215,6553,0.5040438912120329,1.0570483207702637
1,C2-C4,fbar_var,47,1,26214,6554,0.6316753127860848,0.8051431179046631
1,C2-C4,fbar_var,47,2,26214,6554,0.6357949343912115,0.8414905071258545
1,C2-C4,fbar_var,47,3,26214,6554,0.6361000915471468,0.8103172779083252
1,C2-C4,fbar_var,47,4,26215,6553,0.6401628454954669,0.8139431476593018
1,C2-C4,fbar_var,47,5,26215,6553,0.6302486378775668,0.8175690174102783
1,C3-C4,fbar_var,47,1,26214,6554,0.6583765639304242,0.8055756092071533
1,C3-C4,fbar_var,47,2,26214,6554,0.6516631064998475,0.7835512161254883
1,C3-C4,fbar_var,47,3,26214,6554,0.6669209642966127,0.7955167293548584
1,C3-C4,fbar_var,47,4,26215,6553,0.6567984282357184,0.7884221076965332
1,C3-C4,fbar_var,47,5,26215,6553,0.6557305644885749,0.7831685543060303
1,C4-rest,fbar_var,47,1,52428,13108,0.6076187569931848,1.6694378852844238
1,C4-rest,fbar_var,47,2,52429,13107,0.6137723870406202,1.6689741611480713
1,C4-rest,fbar_var,47,3,52429,13107,0.6118859798757703,1.7052030563354492
1,C4-rest,fbar_var,47,4,52429,13107,0.6116825521196315,1.6691880226135254
1,C4-rest,fbar_var,47,5,52429,13107,0.6115295234115763,1.652559518814087
1,4class,fbar_var,47,1,52428,13108,0.32026243515410435,1.937312364578247
1,4class,fbar_var,47,2,52429,13107,0.3188468450140711,1.9320626258850098
1,4class,fbar_var,47,3,52429,13107,0.3170805709903971,1.9394586086273193
1,4class,fbar_var,47,4,52429,13107,0.309066958708399,2.00854229927063
1,4class,fbar_var,47,5,52429,13107,0.31952087345740077,1.9985859394073486
1,C1-C2,fbar,48,1,26214,6554,0.500457735733903,1.5376415252685547
1,C1-C2,fbar,48,2,26214,6554,0.5009154714678059,1.6289317607879639
1,C1-C2,fbar,48,3,26214,6554,0.5042722001830943,1.6987130641937256
1,C1-C2,fbar,48,4,26215,6553,0.4973297817362511,1.482456922531128
1,C1-C2,fbar,48,5,26215,6553,0.49732852422049856,1.6827857494354248
1,C1-C3,fbar,48,1,26214,6554,0.5021361000915472,1.4652397632598877
1,C1-C3,fbar,48,2,26214,6554,0.4980164784864205,1.4338932037353516
1,C1-C3,fbar,48,3,26214,6554,0.4996948428440647,1.3981194496154785
1,C1-C3,fbar,48,4,26215,6553,0.5086221800442123,1.4546294212341309
1,C1-C3,fbar,48,5,26215,6553,0.5075533848039189,1.4445645809173584
1,C1-C4,fbar,48,1,26214,6554,0.5517241379310345,1.1085448265075684
1,C1-C4,fbar,48,2,26214,6554,0.5559963381141287,1.119481086730957
1,C1-C4,fbar,48,3,26214,6554,0.5411962160512664,1.151641845703125
1,C1-C4,fbar,48,4,26215,6553,0.5576097308245614,1.1546928882598877
1,C1-C4,fbar,48,5,26215,6553,0.5566921634971681,1.149301528930664
1,C2-C3,fbar,48,1,26214,6554,0.4990845285321941,1.9039874076843262
1,C2-C3,fbar,48,2,26214,6554,0.5016783643576442,2.1028037071228027
1,C2-C3,fbar,48,3,26214,6554,0.488556606652426,1.9493162631988525
1,C2-C3,fbar,48,4,26215,6553,0.49320936836194695,1.9966728687286377
1,C2-C3,fbar,48,5,26215,6553,0.5057226281669369,2.0038578510284424
1,C2-C4,fbar,48,1,26214,6554,0.5665242599938969,1.0529534816741943
1,C2-C4,fbar,48,2,26214,6554,0.5746109246261825,1.0807240009307861
1,C2-C4,fbar,48,3,26214,6554,0.5668294171498321,1.0742619037628174
1,C2-C4,fbar,48,4,26215,6553,0.569662879588116,1.0975208282470703
1,C2-C4,fbar,48,5,26215,6553,0.5696618083709937,1.0708436965942383
1,C3-C4,fbar,48,1,26214,6554,0.5686603600854441,1.075331687927246
1,C3-C4,fbar,48,2,26214,6554,0.5707964601769911,1.0659911632537842
1,C3-C4,fbar,48,3,26214,6554,0.5662191028379615,1.0871107578277588
1,C3-C4,fbar,48,4,26215,6553,0.5632536012456671,1.0871765613555908
1,C3-C4,fbar,48,5,26215,6553,0.5615721163859705,1.036740779876709
1,C4-rest,fbar,48,1,52428,13108,0.5614383073949751,2.321202039718628
1,C4-rest,fbar,48,2,52429,13107,0.5629143048657849,2.2957351207733154
1,C4-rest,fbar,48,3,52429,13107,0.557104216911791,2.3469951152801514
1,C4-rest,fbar,48,4,52429,13107,0.5600544315927993,2.447967290878296
1,C4-rest,fbar,48,5,52429,13107,0.5593928645378514,2.309340238571167
1,4class,fbar,48,1,52428,13108,0.28234665852914254,2.4495463371276855
1,4class,fbar,48,2,52429,13107,0.2867983807295678,2.602329730987549
1,4class,fbar,48,3,52429,13107,0.27961933973529945,2.5935745239257812
1,4class,fbar,48,4,52429,13107,0.27984837061355217,2.512542247772217
1,4class,fbar,48,5,52429,13107,0.27580461912549187,2.5091350078582764
1,C1-C2,fbar_var,48,1,26214,6554,0.5061031431187061,1.2914915084838867
1,C1-C2,fbar_var,48,2,26214,6554,0.5045773573390295,1.290602684020996
1,C1-C2,fbar_var,48,3,26214,6554,0.5128166005492829,1.3623101711273193
1,C1-C2,fbar_var,48,4,26215,6553,0.5070952764727559,1.2714674472808838
1,C1-C2,fbar_var,48,5,26215,6553,0.5008388095815621,1.330336570739746
1,C1-C3,fbar_var,48,1,26214,6554,0.5196826365578273,1.1199548244476318
1,C1-C3,fbar_var,48,2,26214,6554,0.5070186145865121,1.0916383266448975
1,C1-C3,fbar_var,48,3,26214,6554,0.5126640219713152,1.0698916912078857
1,C1-C3,fbar_var,48,4,26215,6553,0.5173201370561762,1.1301651000976562
1,C1-C3,fbar_var,48,5,26215,6553,0.5127432454637215,1.087233304977417
1,C1-C4,fbar_var,48,1,26214,6554,0.6415929203539823,0.824744462966919
1,C1-C4,fbar_var,48,2,26214,6554,0.6441867561794324,0.806412935256958
1,C1-C4,fbar_var,48,3,26214,6554,0.6339639914555997,0.7987790107727051
1,C1-C4,fbar_var,48,4,26215,6553,0.6369558077293811,0.7904558181762695
1,C1-C4,fbar_var,48,5,26215,6553,0.6361968736854302,0.8146216869354248
1,C2-C3,fbar_var,48,1,26214,6554,0.5003051571559353,1.0954043865203857
1,C2-C3,fbar_var,48,2,26214,6554,0.5076289288983826,1.1047589778900146
1,C2-C3,fbar_var,48,3,26214,6554,0.4958803783948733,1.1056230068206787
1,C2-C3,fbar_var,48,4,26215,6553,0.49488801216753614,1.1110038757324219
1,C2-C3,fbar_var,48,5,26215,6553,0.5038927564484477,1.1026382446289062
1,C2-C4,fbar_var,48,1,26214,6554,0.6382361916386939,0.8068177700042725
1,C2-C4,fbar_var,48,2,26214,6554,0.6356423558132438,0.8145759105682373
1,C2-C4,fbar_var,48,3,26214,6554,0.6370155630149528,0.8334610462188721
1,C2-C4,fbar_var,48,4,26215,6553,0.6407714831196675,0.8246595859527588
1,C2-C4,fbar_var,48,5,26215,6553,0.6340631023267581,0.8212389945983887
1,C3-C4,fbar_var,48,1,26214,6554,0.653646628013427,0.7913522720336914
1,C3-C4,fbar_var,48,2,26214,6554,0.6657003356728715,0.7693240642547607
1,C3-C4,fbar_var,48,3,26214,6554,0.6560878852609093,0.7831325531005859
1,C3-C4,fbar_var,48,4,26215,6553,0.6633575838260001,0.7839248180389404
1,C3-C4,fbar_var,48,5,26215,6553,0.6517622173710059,0.7949924468994141
1,C4-rest,fbar_var,48,1,52428,13108,0.6196724646526295,1.6450326442718506
1,C4-rest,fbar_var,48,2,52429,13107,0.6157562345768022,1.686513900756836
1,C4-rest,fbar_var,48,3,52429,13107,0.6096985183890558,1.6529245376586914
1,C4-rest,fbar_var,48,4,52429,13107,0.606036911908921,1.7267656326293945
1,C4-rest,fbar_var,48,5,52429,13107,0.6058843798961349,1.6892359256744385
1,4class,fbar_var,48,1,52428,13108,0.3124809276777541,1.9172344207763672
1,4class,fbar_var,48,2,52429,13107,0.3199927911745123,2.027148962020874
1,4class,fbar_var,48,3,52429,13107,0.31410470653680905,1.986788034439087
1,4class,fbar_var,48,4,52429,13107,0.3201308617466689,2.005636692047119
1,4class,fbar_var,48,5,52429,13107,0.3131866967501694,2.0183675289154053
1,C1-C2,fbar,49,1,26214,6554,0.5131217577052182,1.6174991130828857
1,C1-C2,fbar,49,2,26214,6554,0.5019835215135795,1.8292884826660156
1,C1-C2,fbar,49,3,26214,6554,0.5036618858712236,1.4383349418640137
1,C1-C2,fbar,49,4,26215,6553,0.5016029134124953,1.4604647159576416
1,C1-C2,fbar,49,5,26215,6553,0.48740993858479364,1.6362321376800537
1,C1-C3,fbar,49,1,26214,6554,0.5041196216051267,1.3788340091705322
1,C1-C3,fbar,49,2,26214,6554,0.503967043027159,1.508629322052002
1,C1-C3,fbar,49,3,26214,6554,0.49938968568812936,1.395843744277954
1,C1-C3,fbar,49,4,26215,6553,0.4971764579637634,1.4561471939086914
1,C1-C3,fbar,49,5,26215,6553,0.4968720925770056,1.4848158359527588
1,C1-C4,fbar,49,1,26214,6554,0.5563014952700641,1.1323986053466797
1,C1-C4,fbar,49,2,26214,6554,0.5515715593530668,1.1297836303710938
1,C1-C4,fbar,49,3,26214,6554,0.5488251449496491,1.1891396045684814
1,C1-C4,fbar,49,4,26215,6553,0.5608115988036647,1.1139070987701416
1,C1-C4,fbar,49,5,26215,6553,0.5522657546230937,1.1662321090698242
1,C2-C3,fbar,49,1,26214,6554,0.4919133353677144,1.803452730178833
1,C2-C3,fbar,49,2,26214,6554,0.5068660360085444,2.0742478370666504
1,C2-C3,fbar,49,3,26214,6554,0.49572779981690573,1.9998905658721924
1,C2-C3,fbar,49,4,26215,6553,0.4965652587334003,1.9143283367156982
1,C2-C3,fbar,49,5,26215,6553,0.5017541879000531,1.890643835067749
1,C2-C4,fbar,49,1,26214,6554,0.56957583155325,1.0831406116485596
1,C2-C4,fbar,49,2,26214,6554,0.5700335672871528,1.076810359954834
1,C2-C4,fbar,49,3,26214,6554,0.5718645102227647,1.0406548976898193
1,C2-C4,fbar,49,4,26215,6553,0.5687475944189402,1.0241286754608154
1,C2-C4,fbar,49,5,26215,6553,0.5630996254279745,1.060126781463623
1,C3-C4,fbar,49,1,26214,6554,0.5724748245346354,1.0604124069213867
1,C3-C4,fbar,49,2,26214,6554,0.5669819957277997,1.0441420078277588
1,C3-C4,fbar,49,3,26214,6554,0.5692706743973146,1.0333008766174316
1,C3-C4,fbar,49,4,26215,6553,0.5722557839204162,1.0174751281738281
1,C3-C4,fbar,49,5,26215,6553,0.5716457490564906,1.0524356365203857
1,C4-rest,fbar,49,1,52428,13108,0.5573695453158376,2.2942025661468506
1,C4-rest,fbar,49,2,52429,13107,0.5728858458870665,2.304084539413452
1,C4-rest,fbar,49,3,52429,13107,0.5583248455355322,2.348388910293579
1,C4-rest,fbar,49,4,52429,13107,0.5606646682960341,2.2296512126922607
1,C4-rest,fbar,49,5,52429,13107,0.5561889782698923,2.3368444442749023
1,4class,fbar,49,1,52428,13108,0.28417760146475435,2.5262911319732666
1,4class,fbar,49,2,52429,13107,0.2716143670522676,2.560061454772949
1,4class,fbar,49,3,52429,13107,0.27946743648986555,2.5364439487457275
1,4class,fbar,49,4,52429,13107,0.28137615910350117,2.520685911178589
1,4class,fbar,49,5,52429,13107,0.27740678734346724,2.605085611343384
1,C1-C2,fbar_var,49,1,26214,6554,0.5059505645407385,1.3089652061462402
1,C1-C2,fbar_var,49,2,26214,6554,0.5096124504119621,1.4055476188659668
1,C1-C2,fbar_var,49,3,26214,6554,0.5050350930729326,1.2517333030700684
1,C1-C2,fbar_var,49,4,26215,6553,0.5002272843285965,1.2160370349884033
1,C1-C2,fbar_var,49,5,26215,6553,0.5019079774191156,1.3057680130004883
1,C1-C3,fbar_var,49,1,26214,6554,0.5103753433018003,1.0919864177703857
1,C1-C3,fbar_var,49,2,26214,6554,0.49755874275251755,1.1073567867279053
1,C1-C3,fbar_var,49,3,26214,6554,0.5065608788526091,1.0943865776062012
1,C1-C3,fbar_var,49,4,26215,6553,0.5147240656471661,1.096996784210205
1,C1-C3,fbar_var,49,5,26215,6553,0.4999239435843037,1.11684250831604
1,C1-C4,fbar_var,49,1,26214,6554,0.6418980775099176,0.8183338642120361
1,C1-C4,fbar_var,49,2,26214,6554,0.6385413487946292,0.8123061656951904
1,C1-C4,fbar_var,49,3,26214,6554,0.6370155630149528,0.8143136501312256
1,C1-C4,fbar_var,49,4,26215,6553,0.6365005404523256,0.7871341705322266
1,C1-C4,fbar_var,49,5,26215,6553,0.6401665248934092,0.8139560222625732
1,C2-C3,fbar_var,49,1,26214,6554,0.5015257857796765,1.0747349262237549
1,C2-C3,fbar_var,49,2,26214,6554,0.4990845285321941,1.0680749416351318
1,C2-C3,fbar_var,49,3,26214,6554,0.5045773573390295,1.0879874229431152
1,C2-C3,fbar_var,49,4,26215,6553,0.49534458353500155,1.081822156906128
1,C2-C3,fbar_var,49,5,26215,6553,0.5048072032737885,1.113462209701538
1,C2-C4,fbar_var,49,1,26214,6554,0.6328959414098261,0.8302814960479736
1,C2-C4,fbar_var,49,2,26214,6554,0.6322856270979554,0.8046107292175293
1,C2-C4,fbar_var,49,3,26214,6554,0.6345743057674702,0.8065581321716309
1,C2-C4,fbar_var,49,4,26215,6553,0.645349958250477,0.8067209720611572
1,C2-C4,fbar_var,49,5,26215,6553,0.6374196447434165,0.8295693397521973
1,C3-C4,fbar_var,49,1,26214,6554,0.6600549282880683,0.7518908977508545
1,C3-C4,fbar_var,49,2,26214,6554,0.6551724137931034,0.770317554473877
1,C3-C4,fbar_var,49,3,26214,6554,0.6480012206286238,0.7913622856140137
1,C3-C4,fbar_var,49,4,26215,6553,0.6599999236175617,0.7851271629333496
1,C3-C4,fbar_var,49,5,26215,6553,0.6592395457592284,0.7830069065093994
1,C4-rest,fbar_var,49,1,52428,13108,0.6093988404028075,1.6243047714233398
1,C4-rest,fbar_var,49,2,52429,13107,0.6194191916651484,1.6570875644683838
1,C4-rest,fbar_var,49,3,52429,13107,0.6107666926086467,1.675816297531128
1,C4-rest,fbar_var,49,4,52429,13107,0.6153946818216671,1.6648144721984863
1,C4-rest,fbar_var,49,5,52429,13107,0.613971106615329,1.6733770370483398
1,4class,fbar_var,49,1,52428,13108,0.3198046994202014,1.9212684631347656
1,4class,fbar_var,49,2,52429,13107,0.31060876617025535,1.987659215927124
1,4class,fbar_var,49,3,52429,13107,0.3208936381998634,1.9811513423919678
1,4class,fbar_var,49,4,52429,13107,0.31883305891545133,1.9796946048736572
